time_stamp,humidity,temperature,pm2.5_cf_1,pm10.0_cf_1,id
2023-06-17T03:40:00Z,76.5,69.5,38.695,40.0765,159965
2023-06-17T03:50:00Z,75.8,69.2,38.933,40.397000000000006,159965
2023-06-17T04:00:00Z,76,69,41.062,42.53,159965
2023-06-17T04:10:00Z,75.2,69,43.348,45.117,159965
2023-06-17T04:20:00Z,73.4,69,43.345,44.906,159965
2023-06-17T04:30:00Z,72.2,69.2,45.071,46.727,159965
2023-06-17T04:40:00Z,71,69.2,45.848,47.42100000000001,159965
2023-06-17T04:50:00Z,70.2,69,46.562,48.278000000000006,159965
2023-06-17T05:00:00Z,69.2,69,46.907,48.452,159965
2023-06-17T05:10:00Z,69,69,47.146,48.887,159965
2023-06-17T05:20:00Z,68.8,69,46.898,48.70399999999999,159965
2023-06-17T05:30:00Z,68.8,69,47.925,49.583,159965
2023-06-17T05:40:00Z,69,69.6,46.501999999999995,48.301,159965
2023-06-17T05:50:00Z,69,69.4,46.503,48.156000000000006,159965
2023-06-17T06:00:00Z,69.4,69,47.119,48.909,159965
2023-06-17T06:10:00Z,69.8,69,46.768,48.606,159965
2023-06-17T06:20:00Z,70.2,68.4,46.384,48.311,159965
2023-06-17T06:30:00Z,71,68,46.474999999999994,48.754000000000005,159965
2023-06-17T06:40:00Z,72,67.8,46.825,48.867,159965
2023-06-17T06:50:00Z,73,67,47.096,49.254000000000005,159965
2023-06-17T07:00:00Z,73.6,67,45.9,47.985,159965
2023-06-17T07:10:00Z,74.8,67,48.314,50.139,159965
2023-06-17T07:20:00Z,75.2,67,48.368,50.316,159965
2023-06-17T07:30:00Z,75,67,49.119,50.968,159965
2023-06-17T07:40:00Z,74.8,67,48.356,50.515,159965
2023-06-17T07:50:00Z,74,67,47.046,48.995999999999995,159965
2023-06-17T08:00:00Z,73.4,67.4,46.268,48.473,159965
2023-06-17T08:10:00Z,73.8,67.2,47.358,49.269000000000005,159965
2023-06-17T08:20:00Z,74,67,48.308,50.307,159965
2023-06-17T08:30:00Z,74.4,67,47.69,49.846,159965
2023-06-17T08:40:00Z,73.4,66.8,45.604,47.504999999999995,159965
2023-06-17T08:50:00Z,74,65.8,45.498999999999995,47.523,159965
2023-06-17T09:00:00Z,75,66,46.507,48.519,159965
2023-06-17T09:10:00Z,75,65.2,45.477,47.529,159965
2023-06-17T09:20:00Z,74.6,64.4,43.201,45.494,159965
2023-06-17T09:30:00Z,76.2,64,44.276,46.245999999999995,159965
2023-06-17T09:40:00Z,76,64,43.783,45.898,159965
2023-06-17T09:50:00Z,76.4,64.6,44.821,46.917,159965
2023-06-17T10:00:00Z,75.2,65.6,42.352,43.905,159965
2023-06-17T10:10:00Z,73.6,66,39.921,41.627,159965
2023-06-17T10:20:00Z,73,66.4,39.608,41.406,159965
2023-06-17T10:30:00Z,73,67,41.214,43.116,159965
2023-06-17T10:40:00Z,72.6,67.8,42.006,43.769000000000005,159965
2023-06-17T10:50:00Z,71,68.2,41.234,42.751999999999995,159965
2023-06-17T11:00:00Z,69.6,69,42.727,44.331,159965
2023-06-17T11:10:00Z,68.4,70,42.833,44.524,159965
2023-06-17T11:20:00Z,67.2,70.4,41.479,42.996,159965
2023-06-17T11:30:00Z,66.2,71.2,42.114999999999995,43.42,159965
2023-06-17T11:40:00Z,64.4,72.4,40.012,41.46,159965
2023-06-17T11:50:00Z,62.4,73.8,40.698,41.819,159965
2023-06-17T12:00:00Z,59.8,75,38.922,40.324,159965
2023-06-17T12:10:00Z,57,75.2,38.633,39.751,159965
2023-06-17T12:20:00Z,56.8,76.6,36.96,38.089,159965
2023-06-17T12:30:00Z,54.6,75.8,36.327,37.311,159965
2023-06-17T12:40:00Z,53.8,76.4,37.308,38.248,159965
2023-06-17T12:50:00Z,52.6,77.6,37.605999999999995,38.688,159965
2023-06-17T13:00:00Z,51.2,78.8,37.993,39.099999999999994,159965
2023-06-17T13:10:00Z,50.8,79,37.596999999999994,38.482,159965
2023-06-17T13:20:00Z,49.4,77.8,39.048,40.039,159965
2023-06-17T13:30:00Z,49.8,77.2,38.966,39.908,159965
2023-06-17T13:40:00Z,48.4,78.8,38.07,39.05,159965
2023-06-17T13:50:00Z,46.8,79.2,39.149,39.882000000000005,159965
2023-06-17T14:00:00Z,46.8,79.4,39.664,40.501000000000005,159965
2023-06-17T14:10:00Z,44.4,81.8,38.418,39.211,159965
2023-06-17T14:20:00Z,43.2,82.6,37.732,38.524,159965
2023-06-17T14:30:00Z,43,82,37.753,38.555,159965
2023-06-17T14:40:00Z,43.2,81.2,38.298,39.025,159965
2023-06-17T14:50:00Z,41.4,83.6,38.222,39.044,159965
2023-06-17T15:00:00Z,40.4,84,38.101,38.941,159965
2023-06-17T15:10:00Z,40,83,39.186,40.039,159965
2023-06-17T15:20:00Z,39.6,83.6,39.108,40.066,159965
2023-06-17T15:30:00Z,38.2,85.2,38.364,39.278,159965
2023-06-17T15:40:00Z,37.8,85.6,38.562,39.704,159965
2023-06-17T15:50:00Z,35.6,87.4,39.117,40.034,159965
2023-06-17T16:00:00Z,35.8,87.2,38.145,38.989,159965
2023-06-17T16:10:00Z,33.8,88.4,37.5,38.355999999999995,159965
2023-06-17T16:20:00Z,34,89.6,38.229,38.976,159965
2023-06-17T16:30:00Z,34,88.8,37.908,38.738,159965
2023-06-17T16:40:00Z,33.6,88.4,38.061,38.945,159965
2023-06-17T16:50:00Z,34.6,87,37.937,38.725,159965
2023-06-17T17:00:00Z,34.4,88.8,37.28,38.132,159965
2023-06-17T17:10:00Z,35.8,87.6,38.003,38.772,159965
2023-06-17T17:20:00Z,33.6,89.2,37.637,38.359,159965
2023-06-17T17:30:00Z,34,89,37.462999999999994,38.43,159965
2023-06-17T17:40:00Z,33.2,89,36.748000000000005,37.308,159965
2023-06-17T17:50:00Z,32.6,89.8,36.484,37.133,159965
2023-06-17T18:00:00Z,33.4,89.2,37.881,38.617999999999995,159965
2023-06-17T18:10:00Z,33.4,89.2,38.811,39.548,159965
2023-06-17T18:20:00Z,32.2,90,39.254999999999995,40.149,159965
2023-06-17T18:30:00Z,30.2,92.2,39.643,40.489,159965
2023-06-17T18:40:00Z,31,91.2,40.468,41.244,159965
2023-06-17T18:50:00Z,31.6,91.4,41.256,42.072,159965
2023-06-17T19:00:00Z,31.4,90.4,43.02,43.842,159965
2023-06-17T19:10:00Z,31.8,90.4,43.812,44.838,159965
2023-06-17T19:20:00Z,30.8,90.2,44.411,45.211,159965
2023-06-17T19:30:00Z,32.6,88.4,47.282,48.257000000000005,159965
2023-06-17T19:40:00Z,30.4,90.2,46.546,47.519,159965
2023-06-17T19:50:00Z,30.6,89.4,46.568,47.712,159965
2023-06-17T20:00:00Z,32.4,88.2,46.765,47.938,159965
2023-06-17T20:10:00Z,31.8,88.8,46.067,47.157,159965
2023-06-17T20:20:00Z,31.8,88.6,45.92,46.955,159965
2023-06-17T20:30:00Z,34,87.2,46.236999999999995,47.286,159965
2023-06-17T20:40:00Z,33.8,89.2,44.317,45.46,159965
2023-06-17T20:50:00Z,34.4,89,43.158,44.245000000000005,159965
2023-06-17T21:00:00Z,35.8,87.6,42.289,43.345,159965
2023-06-17T21:10:00Z,36,88,41.301,42.366,159965
2023-06-17T21:20:00Z,35.2,87.6,39.596,40.551,159965
2023-06-17T21:30:00Z,35.6,86.4,39.753,40.839,159965
2023-06-17T21:40:00Z,36.2,86,39.016000000000005,39.919,159965
2023-06-17T21:50:00Z,36.2,85.8,40.488,41.274,159965
2023-06-17T22:00:00Z,38.2,85.6,40.298,41.181,159965
2023-06-17T22:10:00Z,38.4,85.8,40.406,41.281,159965
2023-06-17T22:20:00Z,38,86,40.376000000000005,41.378,159965
2023-06-17T22:30:00Z,39,86,40.367999999999995,41.102,159965
2023-06-17T22:40:00Z,39.2,86.2,40.489,41.435,159965
2023-06-17T22:50:00Z,38.4,86,41.138000000000005,42.173,159965
2023-06-17T23:00:00Z,37.8,86,40.260000000000005,41.167,159965
2023-06-17T23:10:00Z,38.2,86,40.731,41.645,159965
2023-06-17T23:20:00Z,39,85.6,40.445,41.38,159965
2023-06-17T23:30:00Z,41.2,84.8,40.541,41.373000000000005,159965
2023-06-17T23:40:00Z,42.2,83.4,39.988,41.053,159965
2023-06-17T23:50:00Z,43.8,82.6,40.30500000000001,41.4,159965
2023-06-18T00:00:00Z,44.4,81.6,40.271,41.383,159965
2023-06-18T00:10:00Z,44.4,81.4,40.158,41.325,159965
2023-06-18T00:20:00Z,46.2,82,39.479,40.404,159965
2023-06-18T00:30:00Z,47.6,80.2,39.646,40.676,159965
2023-06-18T00:40:00Z,48.4,79.6,41.428,42.561,159965
2023-06-18T00:50:00Z,48.8,79.2,40.825,41.912000000000006,159965
2023-06-18T01:00:00Z,47.2,78.6,41.518,42.869,159965
2023-06-18T01:10:00Z,49,78.4,43.392,44.745000000000005,159965
2023-06-18T01:20:00Z,48.6,78,43.175,44.204,159965
2023-06-18T01:30:00Z,48,78,46.476,47.487,159965
2023-06-18T01:40:00Z,48,77,48.674,50.126000000000005,159965
2023-06-18T01:50:00Z,48.8,76.6,49.237,50.629,159965
2023-06-18T02:00:00Z,52.2,75.4,47.238,48.514,159965
2023-06-18T02:10:00Z,55,74.4,45.491,46.748999999999995,159965
2023-06-18T02:20:00Z,55.2,73.8,45.187,46.545,159965
2023-06-18T02:30:00Z,56,73,47.743,49.372,159965
2023-06-18T02:40:00Z,59.4,72.4,47.175,48.667,159965
2023-06-18T02:50:00Z,58.8,72,48.731,50.017,159965
2023-06-18T03:00:00Z,59,71.2,51.074,52.573,159965
2023-06-18T03:10:00Z,61.4,71.2,51.498000000000005,53.367999999999995,159965
2023-06-18T03:20:00Z,66.2,71,50.294,52.238,159965
2023-06-18T03:30:00Z,67.2,71,50.547,52.113,159965
2023-06-18T03:40:00Z,67.2,70.2,51.154,52.87,159965
2023-06-18T03:50:00Z,68.2,71,51.075,52.913,159965
2023-06-18T04:00:00Z,67.6,69.8,51.14,52.870999999999995,159965
2023-06-18T04:10:00Z,70.6,69,51.635,53.562,159965
2023-06-18T04:20:00Z,71.8,69,51.89,53.998,159965
2023-06-18T04:30:00Z,71.8,68,50.653000000000006,52.888,159965
2023-06-18T04:40:00Z,72.2,68,51.814,53.639,159965
2023-06-18T04:50:00Z,73,68,51.72,53.614,159965
2023-06-18T05:00:00Z,72.4,68.4,52.955,55.197,159965
2023-06-18T05:10:00Z,72.8,68.6,52.340999999999994,54.061,159965
2023-06-18T05:20:00Z,73,69,52.969,54.875,159965
2023-06-18T05:30:00Z,74.4,69,53.47,55.497,159965
2023-06-18T05:40:00Z,74.8,68,53.114,55.097,159965
2023-06-18T05:50:00Z,75.6,68,52.833,55.019000000000005,159965
2023-06-18T06:00:00Z,75.6,68,53.465,55.27,159965
2023-06-18T06:10:00Z,75.4,68.6,52.549,54.438,159965
2023-06-18T06:20:00Z,74.8,68.6,51.14,53.369,159965
2023-06-18T06:30:00Z,76.2,68.8,54.885000000000005,56.751000000000005,159965
2023-06-18T06:40:00Z,75.4,69,52.456,54.414,159965
2023-06-18T06:50:00Z,77.2,69,53.783,55.8,159965
2023-06-18T07:00:00Z,77.2,68.4,51.201,53.147000000000006,159965
2023-06-18T07:10:00Z,77,68,51.773,53.939,159965
2023-06-18T07:20:00Z,78.8,68,53.841,55.744,159965
2023-06-18T07:30:00Z,79.4,69,53.613,55.446,159965
2023-06-18T07:40:00Z,79,69,51.787,53.665,159965
2023-06-18T07:50:00Z,78.4,69,41.938,45.975,159965
2023-06-18T08:00:00Z,78.4,69,49.689,51.941,159965
2023-06-18T08:10:00Z,77.2,69,49.376,51.156000000000006,159965
2023-06-18T08:20:00Z,76,67.4,51.629000000000005,53.67,159965
2023-06-18T08:30:00Z,78,67.4,52.835,54.662,159965
2023-06-18T08:40:00Z,78.2,68,52.272000000000006,54.068,159965
2023-06-18T08:50:00Z,77.6,68,55.56,57.477999999999994,159965
2023-06-18T09:00:00Z,76.2,68.4,57.108,59.316,159965
2023-06-18T09:10:00Z,74.6,69,57.495000000000005,59.593,159965
2023-06-18T09:20:00Z,75,69,57.70399999999999,60.062,159965
2023-06-18T09:30:00Z,75,69,58.039,60.174,159965
2023-06-18T09:40:00Z,73.6,69,58.31,60.516,159965
2023-06-18T09:50:00Z,73.2,68.8,58.411,60.344,159965
2023-06-18T10:00:00Z,72.2,68.6,59.44,61.773,159965
2023-06-18T10:10:00Z,71.4,68,59.074,60.951,159965
2023-06-18T10:20:00Z,69.4,68,59.189,61.445,159965
2023-06-18T10:30:00Z,67,68.8,59.989999999999995,62.356,159965
2023-06-18T10:40:00Z,64.2,69,59.463,61.747,159965
2023-06-18T10:50:00Z,62.6,70,58.833,61.278,159965
2023-06-18T11:00:00Z,61,70.2,59.94499999999999,62.117999999999995,159965
2023-06-18T11:10:00Z,59.2,70.6,60.025,62.099999999999994,159965
2023-06-18T11:20:00Z,58.6,71.4,59.331,61.391000000000005,159965
2023-06-18T11:30:00Z,56,72,58.66,60.839,159965
2023-06-18T11:40:00Z,54.6,73,58.68,60.649,159965
2023-06-18T11:50:00Z,53.6,73,58.923,60.944,159965
2023-06-18T12:00:00Z,52.4,74,58.161,60.148,159965
2023-06-18T12:10:00Z,50.2,75.6,58.178,60.236,159965
2023-06-18T12:20:00Z,48.4,77.6,58.245000000000005,60.116,159965
2023-06-18T12:30:00Z,46.6,78.4,57.258,58.815,159965
2023-06-18T12:40:00Z,45,80,56.343,58.015,159965
2023-06-18T12:50:00Z,43,82,54.614999999999995,56.271,159965
2023-06-18T13:00:00Z,40.8,82.8,53.974999999999994,55.448,159965
2023-06-18T13:10:00Z,39,83.6,52.179,53.942,159965
2023-06-18T13:20:00Z,37.2,84.6,50.476,51.653,159965
2023-06-18T13:30:00Z,36,85.6,47.958,49.373000000000005,159965
2023-06-18T13:40:00Z,34.8,87.6,44.389,45.415,159965
2023-06-18T13:50:00Z,32.6,87.8,41.575,42.636,159965
2023-06-18T14:00:00Z,30.8,88.2,39.265,40.432,159965
2023-06-18T14:10:00Z,28.6,89.8,38.535,39.853,159965
2023-06-18T14:20:00Z,28.8,89.2,39.42,40.449,159965
2023-06-18T14:30:00Z,29.6,89.4,40.819,41.968999999999994,159965
2023-06-18T14:40:00Z,28.2,92,39.163,39.954,159965
2023-06-18T14:50:00Z,25.8,93.4,38.099999999999994,39.151,159965
2023-06-18T15:00:00Z,25.6,92.6,38.385,39.092,159965
2023-06-18T15:10:00Z,24.6,92,36.826,37.741,159965
2023-06-18T15:20:00Z,26.2,93.2,38.275,39.398,159965
2023-06-18T15:30:00Z,26,94.2,39.009,40.035,159965
2023-06-18T15:40:00Z,26.2,96.4,38.014,38.881,159965
2023-06-18T15:50:00Z,25,95.6,37.271,38.051,159965
2023-06-18T16:00:00Z,25,95.2,37.387,38.349,159965
2023-06-18T16:10:00Z,24.4,95.8,37.396,38.096999999999994,159965
2023-06-18T16:20:00Z,24.6,97,37.218,38.054,159965
2023-06-18T16:30:00Z,23.6,97.8,36.053,36.71,159965
2023-06-18T16:40:00Z,20,98.8,32.153,32.844,159965
2023-06-18T16:50:00Z,18.8,97.4,29.858,30.615,159965
2023-06-18T17:00:00Z,18.4,96.2,27.971,28.53,159965
2023-06-18T17:10:00Z,19.4,96.6,32.775,33.650999999999996,159965
2023-06-18T17:20:00Z,21.2,96.6,33.399,34.024,159965
2023-06-18T17:30:00Z,19.6,97.6,35.052,35.674,159965
2023-06-18T17:40:00Z,20,98.2,35.629999999999995,36.349999999999994,159965
2023-06-18T17:50:00Z,20.2,97.6,37.058,37.802,159965
2023-06-18T18:00:00Z,20.2,97.4,36.203,37.1,159965
2023-06-18T18:10:00Z,21.4,98.6,37.593,38.323,159965
2023-06-18T18:20:00Z,20,98.6,37.514,38.267,159965
2023-06-18T18:30:00Z,21.8,98,39.965,40.727,159965
2023-06-18T18:40:00Z,21,97.4,39.958,40.763000000000005,159965
2023-06-18T18:50:00Z,22.2,96,40.979,41.69,159965
2023-06-18T19:00:00Z,21.2,98,40.839,41.737,159965
2023-06-18T19:10:00Z,22.2,97.8,40.95,41.709999999999994,159965
2023-06-18T19:20:00Z,21.6,99.4,40.342,41.182,159965
2023-06-18T19:30:00Z,20.4,99.2,40.32,40.978,159965
2023-06-18T19:40:00Z,20,98.6,39.244,40.027,159965
2023-06-18T19:50:00Z,22.8,95.8,40.486,41.261,159965
2023-06-18T20:00:00Z,25,94.4,41.357,42.346,159965
2023-06-18T20:10:00Z,24.2,94.8,40.21,41.134,159965
2023-06-18T20:20:00Z,25.8,95,40.425,41.275000000000006,159965
2023-06-18T20:30:00Z,24.2,95.2,40.045,40.967,159965
2023-06-18T20:40:00Z,24.6,94.8,38.961,39.962,159965
2023-06-18T20:50:00Z,23.8,94.4,38.453,39.42,159965
2023-06-18T21:00:00Z,25.2,92,38.88,39.738,159965
2023-06-18T21:10:00Z,27.8,89.6,39.648,40.554,159965
2023-06-18T21:20:00Z,29.2,89,40.426,41.203,159965
2023-06-18T21:30:00Z,29.8,88.6,40.546,41.620999999999995,159965
2023-06-18T21:40:00Z,30.6,88,40.794,41.752,159965
2023-06-18T21:50:00Z,31,87.6,40.645,41.636,159965
2023-06-18T22:00:00Z,29.6,88,39.268,40.325,159965
2023-06-18T22:10:00Z,30.6,88,40.093,41.269000000000005,159965
2023-06-18T22:20:00Z,30.2,87.8,39.206,40.230999999999995,159965
2023-06-18T22:30:00Z,30.6,87,39.454,40.483,159965
2023-06-18T22:40:00Z,30,87,39.092,40.04,159965
2023-06-18T22:50:00Z,30.6,86.6,38.457,39.645,159965
2023-06-18T23:00:00Z,33.8,86.4,38.541,39.515,159965
2023-06-18T23:10:00Z,33.6,86,38.839,39.870000000000005,159965
2023-06-18T23:20:00Z,33.4,85.4,38.722,39.582,159965
2023-06-18T23:30:00Z,33.8,84.6,39.157,40.025000000000006,159965
2023-06-18T23:40:00Z,35.2,83.8,38.616,39.764,159965
2023-06-18T23:50:00Z,35.4,83,38.405,39.204,159965
2023-06-19T00:00:00Z,37.8,82.2,38.705,39.781000000000006,159965
2023-06-19T00:10:00Z,39.8,81,38.804,39.928,159965
2023-06-19T00:20:00Z,40.8,80,38.799,40.016000000000005,159965
2023-06-19T00:30:00Z,43.4,79,39.802,40.91,159965
2023-06-19T00:40:00Z,44.6,77.8,40.094,41.175,159965
2023-06-19T00:50:00Z,45.8,76.8,40.391000000000005,41.568,159965
2023-06-19T01:00:00Z,47,75.8,41.33,42.928,159965
2023-06-19T01:10:00Z,54,74.2,37.516000000000005,39.131,159965
2023-06-19T01:20:00Z,56.4,74,42.494,44.047,159965
2023-06-19T01:30:00Z,56.4,74,43.189,44.617,159965
2023-06-19T01:40:00Z,56,74.6,43.245000000000005,44.881,159965
2023-06-19T01:50:00Z,55.6,75,42.409,44.07,159965
2023-06-19T02:00:00Z,55.6,75,43.509,44.705,159965
2023-06-19T02:10:00Z,54.8,75,44.104,45.724,159965
2023-06-19T02:20:00Z,55,74.8,43.588,45.292,159965
2023-06-19T02:30:00Z,55,75,42.745000000000005,44.543,159965
2023-06-19T02:40:00Z,55,75,43.813,45.418,159965
2023-06-19T02:50:00Z,55,75,43.974999999999994,45.724,159965
2023-06-19T03:00:00Z,56,74,44.177,45.482,159965
2023-06-19T03:10:00Z,56.6,74,45.189,46.644,159965
2023-06-19T03:20:00Z,57.2,74,45.564,47.29,159965
2023-06-19T03:30:00Z,58,74,46.202,47.790000000000006,159965
2023-06-19T03:40:00Z,58,74,46.96,48.637,159965
2023-06-19T03:50:00Z,58,74,46.931,48.936,159965
2023-06-19T04:00:00Z,58,74,47.55,49.116,159965
2023-06-19T04:10:00Z,59,74,48.949,50.81,159965
2023-06-19T04:20:00Z,59.4,73.2,49.91,51.937,159965
2023-06-19T04:30:00Z,60,72.8,50.365,52.031000000000006,159965
2023-06-19T04:40:00Z,60.8,73,51.733,53.474999999999994,159965
2023-06-19T04:50:00Z,61.6,73,52.429,54.401,159965
2023-06-19T05:00:00Z,62.4,73,51.815,53.582,159965
2023-06-19T05:10:00Z,63.4,72,52.898,54.674,159965
2023-06-19T05:20:00Z,64.6,71.8,52.003,53.785,159965
2023-06-19T05:30:00Z,65.8,71.2,53.081,55.146,159965
2023-06-19T05:40:00Z,66.2,71,53.296,55.497,159965
2023-06-19T05:50:00Z,66.2,71.6,53.464,55.162,159965
2023-06-19T06:00:00Z,67.2,71,54.042,55.899,159965
2023-06-19T06:10:00Z,68,71,54.738,56.327,159965
2023-06-19T06:20:00Z,68.6,71,55.465,57.292,159965
2023-06-19T06:30:00Z,69.6,71,54.422,56.69,159965
2023-06-19T06:40:00Z,69.6,71,55.779,57.881,159965
2023-06-19T06:50:00Z,70,71,56.236999999999995,58.122,159965
2023-06-19T07:00:00Z,71,71.4,56.476,58.557,159965
2023-06-19T07:10:00Z,70.2,71.4,55.217,57.379,159965
2023-06-19T07:20:00Z,71.2,70.8,55.303,57.304,159965
2023-06-19T07:30:00Z,73,70,57.375,59.626999999999995,159965
2023-06-19T07:40:00Z,73.4,70,57.256,59.657,159965
2023-06-19T07:50:00Z,74,70,58.429,60.536,159965
2023-06-19T08:00:00Z,74.8,70,58.798,60.81400000000001,159965
2023-06-19T08:10:00Z,75.6,70,59.934,62.054,159965
2023-06-19T08:20:00Z,76,70,60.498000000000005,63.013000000000005,159965
2023-06-19T08:30:00Z,75.2,70.6,59.386,61.499,159965
2023-06-19T08:40:00Z,75.4,70,59.417,61.736,159965
2023-06-19T08:50:00Z,75.6,70,57.852999999999994,60.351,159965
2023-06-19T09:00:00Z,76.6,69.8,60.351,62.788,159965
2023-06-19T09:10:00Z,76,70,59.745,61.967,159965
2023-06-19T09:20:00Z,76.6,70,61.602999999999994,63.991,159965
2023-06-19T09:30:00Z,76.2,70,61.836,64.44200000000001,159965
2023-06-19T09:40:00Z,76.2,70.8,62.168,64.361,159965
2023-06-19T09:50:00Z,75.8,71,62.034,64.446,159965
2023-06-19T10:00:00Z,75,71.6,62.482,64.515,159965
2023-06-19T10:10:00Z,74.6,72,62.346,64.351,159965
2023-06-19T10:20:00Z,74,72.2,63.23,65.32900000000001,159965
2023-06-19T10:30:00Z,74,73,62.187,63.95399999999999,159965
2023-06-19T10:40:00Z,73.2,73,63.006,65.356,159965
2023-06-19T10:50:00Z,72.2,74,63.906,66.21700000000001,159965
2023-06-19T11:00:00Z,71,74.8,64.93599999999999,66.876,159965
2023-06-19T11:10:00Z,70.4,75,64.229,66.251,159965
2023-06-19T11:20:00Z,69.2,75.8,65.59700000000001,67.708,159965
2023-06-19T11:30:00Z,67.4,76.8,64.437,66.642,159965
2023-06-19T11:40:00Z,66,77.2,62.715,64.608,159965
2023-06-19T11:50:00Z,64.4,78,62.664,64.755,159965
2023-06-19T12:00:00Z,62.8,78.8,63.108999999999995,65.424,159965
2023-06-19T12:10:00Z,60.4,80.4,63.47,65.681,159965
2023-06-19T12:20:00Z,57.8,82,62.411,64.32300000000001,159965
2023-06-19T12:30:00Z,56,82.4,64.712,66.458,159965
2023-06-19T12:40:00Z,55.6,82.8,66.719,68.844,159965
2023-06-19T12:50:00Z,54.4,83.8,58.870000000000005,60.608999999999995,159965
2023-06-19T13:00:00Z,52,85.2,57.528,59.123,159965
2023-06-19T13:10:00Z,50.6,86.8,57.497,59.183,159965
2023-06-19T13:20:00Z,48.8,88.2,59.004999999999995,60.459999999999994,159965
2023-06-19T13:30:00Z,46.6,89.6,61.798,63.351,159965
2023-06-19T13:40:00Z,45.8,90.2,60.338,62.106,159965
2023-06-19T13:50:00Z,46.2,89.2,58.924,60.642,159965
2023-06-19T14:00:00Z,46,90.2,57.086,58.55,159965
2023-06-19T14:10:00Z,43.6,92.2,53.816,55.108,159965
2023-06-19T14:20:00Z,42.4,93.4,47.292,48.312,159965
2023-06-19T14:30:00Z,41.4,94.2,43.311,44.479,159965
2023-06-19T14:40:00Z,41,94.2,40.684,41.70399999999999,159965
2023-06-19T14:50:00Z,40.8,93.8,39.731,40.776,159965
2023-06-19T15:00:00Z,41.75,93.25,36.558499999999995,37.724,159965
2023-06-19T15:10:00Z,41.333,93.667,36.5985,37.7085,159965
2023-06-19T15:20:00Z,41.2,94.6,37.33,38.145,159965
2023-06-19T15:30:00Z,39.25,95.75,36.091,37.2325,159965
2023-06-19T15:40:00Z,38.4,96.2,36.452,37.403000000000006,159965
2023-06-19T15:50:00Z,37.4,96.2,36.423,37.178,159965
2023-06-19T16:00:00Z,37.8,95.6,37.355,38.41,159965
2023-06-19T16:10:00Z,37.8,94.8,36.739999999999995,38.101,159965
2023-06-19T16:20:00Z,37.2,94.4,40.036,41.468,159965
2023-06-19T16:30:00Z,35.8,95.4,44.08,45.324,159965
2023-06-19T16:40:00Z,34.2,96.2,42.394,43.744,159965
2023-06-19T16:50:00Z,33.8,96.2,40.654,41.939,159965
2023-06-19T17:00:00Z,33,96.2,41.319,42.807,159965
2023-06-19T17:10:00Z,33,96.6,41.776,43.116,159965
2023-06-19T17:20:00Z,33.2,96.8,42.479,44.165,159965
2023-06-19T17:30:00Z,32.8,96,42.043,43.654,159965
2023-06-19T17:40:00Z,32.2,96.8,45.639,47.123999999999995,159965
2023-06-19T17:50:00Z,32,96,43.21,44.815,159965
2023-06-19T18:00:00Z,32,96.2,44.260000000000005,45.883,159965
2023-06-19T18:10:00Z,31.8,96.8,46.523,47.873000000000005,159965
2023-06-19T18:20:00Z,31.8,96,44.42100000000001,45.775,159965
2023-06-19T18:30:00Z,33,94.4,43.581,44.897000000000006,159965
2023-06-19T18:40:00Z,31.8,95.8,44.364999999999995,45.849999999999994,159965
2023-06-19T18:50:00Z,30.4,96.6,42.215,43.745999999999995,159965
2023-06-19T19:00:00Z,31,95.2,41.267,42.922,159965
2023-06-19T19:10:00Z,32.4,94.2,43.335,44.686,159965
2023-06-19T19:20:00Z,33,94.6,45.852,47.371,159965
2023-06-19T19:30:00Z,31.2,95.4,43.304,44.921,159965
2023-06-19T19:40:00Z,32,94.8,44.842,46.33,159965
2023-06-19T19:50:00Z,30.8,95,43.968999999999994,45.288,159965
2023-06-19T20:00:00Z,31,95,44.784000000000006,46.288,159965
2023-06-19T20:10:00Z,31.8,94.2,46.793,48.186,159965
2023-06-19T20:20:00Z,32.4,93,43.819,45.496,159965
2023-06-19T20:30:00Z,32.8,92.4,43.348,44.661,159965
2023-06-19T20:40:00Z,33.4,91.8,45.474,46.798,159965
2023-06-19T20:50:00Z,33.2,91.8,42.948,44.519,159965
2023-06-19T21:00:00Z,34.6,91,44.867,46.497,159965
2023-06-19T21:10:00Z,35.2,91,46.136,47.355,159965
2023-06-19T21:20:00Z,36,91,47.443,48.586,159965
2023-06-19T21:30:00Z,36,90.8,45.081,46.541,159965
2023-06-19T21:40:00Z,36.8,90,44.465,45.966,159965
2023-06-19T21:50:00Z,37,90,43.753,45.153000000000006,159965
2023-06-19T22:00:00Z,37.4,89.8,43.816,45.275,159965
2023-06-19T22:10:00Z,37,89.2,41.735,43.074,159965
2023-06-19T22:20:00Z,37,89,37.888,39.267,159965
2023-06-19T22:30:00Z,38,88.2,37.119,38.501000000000005,159965
2023-06-19T22:40:00Z,38,88,37.897,39.288,159965
2023-06-19T22:50:00Z,38,87.8,37.572,38.834,159965
2023-06-19T23:00:00Z,38.8,87,39.536,40.884,159965
2023-06-19T23:10:00Z,38.4,87,42.242999999999995,43.766,159965
2023-06-19T23:20:00Z,38.2,87,40.84,42.251999999999995,159965
2023-06-19T23:30:00Z,38,86.4,41.343,42.794,159965
2023-06-19T23:40:00Z,39,86,42.988,44.254000000000005,159965
2023-06-19T23:50:00Z,40.4,86,42.133,43.502,159965
2023-06-20T00:00:00Z,42.6,85.2,40.086,41.359,159965
2023-06-20T00:10:00Z,43.8,84.8,41.087,42.254000000000005,159965
