time_stamp,humidity,temperature,pm2.5_cf_1,pm10.0_cf_1
2023-06-19T08:10:00Z,75.6,70,59.934,62.054
2023-06-19T08:20:00Z,76,70,60.498000000000005,63.013000000000005
2023-06-19T08:30:00Z,75.2,70.6,59.385999999999996,61.499
2023-06-19T08:40:00Z,75.4,70,59.417,61.736000000000004
2023-06-19T08:50:00Z,75.6,70,57.852999999999994,60.351
2023-06-19T09:00:00Z,76.6,69.8,60.351,62.788
2023-06-19T09:10:00Z,76,70,59.745,61.967
2023-06-19T09:20:00Z,76.6,70,61.602999999999994,63.991
2023-06-19T09:30:00Z,76.2,70,61.836,64.44200000000001
2023-06-19T09:40:00Z,76.2,70.8,62.168,64.361
2023-06-19T09:50:00Z,75.8,71,62.034,64.446
2023-06-19T10:00:00Z,75,71.6,62.482,64.515
2023-06-19T10:10:00Z,74.6,72,62.346000000000004,64.351
2023-06-19T10:20:00Z,74,72.2,63.230000000000004,65.32900000000001
2023-06-19T10:30:00Z,74,73,62.187,63.95399999999999
2023-06-19T10:40:00Z,73.2,73,63.006,65.356
2023-06-19T10:50:00Z,72.2,74,63.906,66.21700000000001
2023-06-19T11:00:00Z,71,74.8,64.93599999999999,66.876
2023-06-19T11:10:00Z,70.4,75,64.229,66.251
2023-06-19T11:20:00Z,69.2,75.8,65.59700000000001,67.708
2023-06-19T11:30:00Z,67.4,76.8,64.437,66.642
2023-06-19T11:40:00Z,66,77.2,62.715,64.608
2023-06-19T11:50:00Z,64.4,78,62.664,64.755
2023-06-19T12:00:00Z,62.8,78.8,63.108999999999995,65.424
2023-06-19T12:10:00Z,60.4,80.4,63.47,65.681
2023-06-19T12:20:00Z,57.8,82,62.411,64.32300000000001
2023-06-19T12:30:00Z,56,82.4,64.712,66.458
2023-06-19T12:40:00Z,55.6,82.8,66.719,68.844
2023-06-19T12:50:00Z,54.4,83.8,58.870000000000005,60.608999999999995
2023-06-19T13:00:00Z,52,85.2,57.528,59.123
2023-06-19T13:10:00Z,50.6,86.8,57.497,59.183
2023-06-19T13:20:00Z,48.8,88.2,59.004999999999995,60.459999999999994
2023-06-19T13:30:00Z,46.6,89.6,61.798,63.351
2023-06-19T13:40:00Z,45.8,90.2,60.338,62.106
2023-06-19T13:50:00Z,46.2,89.2,58.924,60.641999999999996
2023-06-19T14:00:00Z,46,90.2,57.086,58.55
2023-06-19T14:10:00Z,43.6,92.2,53.816,55.108000000000004
2023-06-19T14:20:00Z,42.4,93.4,47.292,48.312
2023-06-19T14:30:00Z,41.4,94.2,43.311,44.479
2023-06-19T14:40:00Z,41,94.2,40.684,41.70399999999999
2023-06-19T14:50:00Z,40.8,93.8,39.731,40.775999999999996
2023-06-19T15:00:00Z,41.75,93.25,36.558499999999995,37.724000000000004
2023-06-19T15:10:00Z,41.333,93.667,36.5985,37.7085
2023-06-19T15:20:00Z,41.2,94.6,37.33,38.145
2023-06-19T15:30:00Z,39.25,95.75,36.091,37.2325
2023-06-19T15:40:00Z,38.4,96.2,36.452,37.403000000000006
2023-06-19T15:50:00Z,37.4,96.2,36.423,37.178
2023-06-19T16:00:00Z,37.8,95.6,37.355000000000004,38.41
2023-06-19T16:10:00Z,37.8,94.8,36.739999999999995,38.101
2023-06-19T16:20:00Z,37.2,94.4,40.036,41.468
2023-06-19T16:30:00Z,35.8,95.4,44.08,45.324
2023-06-19T16:40:00Z,34.2,96.2,42.394,43.744
2023-06-19T16:50:00Z,33.8,96.2,40.653999999999996,41.939
2023-06-19T17:00:00Z,33,96.2,41.319,42.807
2023-06-19T17:10:00Z,33,96.6,41.775999999999996,43.116
2023-06-19T17:20:00Z,33.2,96.8,42.479,44.165
2023-06-19T17:30:00Z,32.8,96,42.043,43.653999999999996
2023-06-19T17:40:00Z,32.2,96.8,45.638999999999996,47.123999999999995
2023-06-19T17:50:00Z,32,96,43.21,44.815
2023-06-19T18:00:00Z,32,96.2,44.260000000000005,45.882999999999996
2023-06-19T18:10:00Z,31.8,96.8,46.522999999999996,47.873000000000005
2023-06-19T18:20:00Z,31.8,96,44.42100000000001,45.775
2023-06-19T18:30:00Z,33,94.4,43.581,44.897000000000006
2023-06-19T18:40:00Z,31.8,95.8,44.364999999999995,45.849999999999994
2023-06-19T18:50:00Z,30.4,96.6,42.215,43.745999999999995
2023-06-19T19:00:00Z,31,95.2,41.266999999999996,42.922
2023-06-19T19:10:00Z,32.4,94.2,43.335,44.686
2023-06-19T19:20:00Z,33,94.6,45.852000000000004,47.371
2023-06-19T19:30:00Z,31.2,95.4,43.304,44.921
2023-06-19T19:40:00Z,32,94.8,44.842,46.33
2023-06-19T19:50:00Z,30.8,95,43.968999999999994,45.288
2023-06-19T20:00:00Z,31,95,44.784000000000006,46.288
2023-06-19T20:10:00Z,31.8,94.2,46.793,48.186
2023-06-19T20:20:00Z,32.4,93,43.819,45.496
2023-06-19T20:30:00Z,32.8,92.4,43.348,44.661
2023-06-19T20:40:00Z,33.4,91.8,45.474000000000004,46.798
2023-06-19T20:50:00Z,33.2,91.8,42.948,44.519
2023-06-19T21:00:00Z,34.6,91,44.867000000000004,46.497
2023-06-19T21:10:00Z,35.2,91,46.135999999999996,47.355000000000004
2023-06-19T21:20:00Z,36,91,47.443,48.586
2023-06-19T21:30:00Z,36,90.8,45.081,46.541
2023-06-19T21:40:00Z,36.8,90,44.465,45.966
2023-06-19T21:50:00Z,37,90,43.753,45.153000000000006
2023-06-19T22:00:00Z,37.4,89.8,43.816,45.275
2023-06-19T22:10:00Z,37,89.2,41.735,43.074
2023-06-19T22:20:00Z,37,89,37.888,39.267
2023-06-19T22:30:00Z,38,88.2,37.119,38.501000000000005
2023-06-19T22:40:00Z,38,88,37.897,39.288
2023-06-19T22:50:00Z,38,87.8,37.572,38.834
2023-06-19T23:00:00Z,38.8,87,39.536,40.884
2023-06-19T23:10:00Z,38.4,87,42.242999999999995,43.766
2023-06-19T23:20:00Z,38.2,87,40.84,42.251999999999995
2023-06-19T23:30:00Z,38,86.4,41.343,42.794
2023-06-19T23:40:00Z,39,86,42.988,44.254000000000005
2023-06-19T23:50:00Z,40.4,86,42.132999999999996,43.502
2023-06-20T00:00:00Z,42.6,85.2,40.086,41.359
2023-06-20T00:10:00Z,43.8,84.8,41.087,42.254000000000005
2023-06-20T00:20:00Z,44,84,37.05,38.373999999999995
2023-06-20T00:30:00Z,43,84,37.126999999999995,38.524
2023-06-20T00:40:00Z,43,84,37.870000000000005,38.977000000000004
2023-06-20T00:50:00Z,43.8,83.8,39.837999999999994,40.796
2023-06-20T01:00:00Z,44.4,83,37.891999999999996,39.24
2023-06-20T01:10:00Z,44.4,83,37.625,38.891999999999996
2023-06-20T01:20:00Z,44,82.8,35.137,36.34
2023-06-20T01:30:00Z,45,82,38.715999999999994,39.983999999999995
2023-06-20T01:40:00Z,45.6,82,36.735,38.207
2023-06-20T01:50:00Z,46,81.4,36.56,37.824
2023-06-20T02:00:00Z,46,81,37.345,38.635
2023-06-20T02:10:00Z,46,81,35.226,36.569
2023-06-20T02:20:00Z,46,80.8,33.326,34.567
2023-06-20T02:30:00Z,46,80,31.894,32.897999999999996
2023-06-20T02:40:00Z,46,80,31.27,32.373000000000005
2023-06-20T02:50:00Z,46.2,80,30.917,31.897000000000002
2023-06-20T03:00:00Z,47.2,79.6,31.351999999999997,32.447
2023-06-20T03:10:00Z,48.4,79,32.566,33.521
2023-06-20T03:20:00Z,49.4,79,31.634999999999998,32.675
2023-06-20T03:30:00Z,50.4,79,31.883,33.040000000000006
2023-06-20T03:40:00Z,51.6,78.6,32.376999999999995,33.302
2023-06-20T03:50:00Z,52,78.2,33.683,34.783
2023-06-20T04:00:00Z,53,78,33.061,34.232
2023-06-20T04:10:00Z,54.6,78,34.004999999999995,35.155
2023-06-20T04:20:00Z,55.8,77,33.483000000000004,34.542
2023-06-20T04:30:00Z,56.8,77,33.483000000000004,34.587
2023-06-20T04:40:00Z,57.8,77,33.634,34.589
