time_stamp,humidity,temperature,pm2.5_cf_1,pm10.0_cf_1
2023-06-17T10:20:00Z,69.4,66,40.010999999999996,43.643
2023-06-17T10:30:00Z,69.4,66.4,41.065,44.41
2023-06-17T10:40:00Z,68.4,67.2,42.067,45.324
2023-06-17T10:50:00Z,66.8,68.2,41.715,44.623
2023-06-17T11:00:00Z,64.6,68.8,41.985,45.393
2023-06-17T11:10:00Z,63.6,70.4,43.402,46.538
2023-06-17T11:20:00Z,62.4,70.6,41.692,45.223
2023-06-17T11:30:00Z,61.2,71,41.915000000000006,44.813
2023-06-17T11:40:00Z,58.8,73.4,41.397999999999996,44.31
2023-06-17T11:50:00Z,57.2,74,40.245,43.043
2023-06-17T12:00:00Z,54.6,75.8,38.797,41.565
2023-06-17T12:10:00Z,54.2,74.6,37.604,40.271
2023-06-17T12:20:00Z,54.2,75.6,36.824,39.239000000000004
2023-06-17T12:30:00Z,53.2,74.4,36.212,38.896
2023-06-17T12:40:00Z,53.8,74.6,36.995000000000005,39.509
2023-06-17T12:50:00Z,52.8,75.4,37.569,40.16
2023-06-17T13:00:00Z,51.2,76.6,38.138,40.824
2023-06-17T13:10:00Z,50.8,77.4,37,39.385999999999996
2023-06-17T13:20:00Z,49.8,75.6,37.916,40.256
2023-06-17T13:30:00Z,50.8,74.6,38.336,40.407
2023-06-17T13:40:00Z,48.8,76.8,37.643,40.22
2023-06-17T13:50:00Z,48,76.8,38.521,40.714
2023-06-17T14:00:00Z,48.4,76.8,39.322,41.858999999999995
2023-06-17T14:10:00Z,44.8,79.4,37.44199999999999,39.726
2023-06-17T14:20:00Z,44,80,37.677,39.649
2023-06-17T14:30:00Z,44.6,78.8,38.138,40.239999999999995
2023-06-17T14:40:00Z,45.2,78.2,37.909000000000006,40.298
2023-06-17T14:50:00Z,42.8,81.4,37.957,40.143
2023-06-17T15:00:00Z,42.6,80.8,38.237,40.468
2023-06-17T15:10:00Z,42,79.8,37.537,39.661
2023-06-17T15:20:00Z,42,80.2,37.706,39.698
2023-06-17T15:30:00Z,40.6,81.8,38.314,40.342
2023-06-17T15:40:00Z,40.8,81.8,39.357,41.769999999999996
2023-06-17T15:50:00Z,38.2,83.4,38.66,40.378
2023-06-17T16:00:00Z,38,84,37.236,39.195
2023-06-17T16:10:00Z,36,85.2,36.823,38.81
2023-06-17T16:20:00Z,37,85.4,38.677,40.968
2023-06-17T16:30:00Z,37.2,84.4,38.129999999999995,40.084
2023-06-17T16:40:00Z,37.4,84,38.078,40.362
2023-06-17T16:50:00Z,38.8,82.4,38.319,40.155
2023-06-17T17:00:00Z,37.2,84.8,37.955,40.266
2023-06-17T17:10:00Z,39,83.4,37.596999999999994,39.727000000000004
2023-06-17T17:20:00Z,36.8,84.6,37.477000000000004,39.593
2023-06-17T17:30:00Z,36.8,85.2,37.298,38.945
2023-06-17T17:40:00Z,36,85.2,36.751999999999995,38.944
2023-06-17T17:50:00Z,35.4,85.8,35.713,37.518
2023-06-17T18:00:00Z,36.6,84.8,38.475,40.653
2023-06-17T18:10:00Z,36,85.2,39.411,41.325
2023-06-17T18:20:00Z,35.2,86,39.72,42.052
2023-06-17T18:30:00Z,33,88,39.163,41.241
2023-06-17T18:40:00Z,34.2,87.2,40.157,42.251999999999995
2023-06-17T18:50:00Z,35,87,40.996,43.012
2023-06-17T19:00:00Z,34.6,86.2,42.589,44.596000000000004
2023-06-17T19:10:00Z,34.4,86.4,43.25,45.728
2023-06-17T19:20:00Z,32.8,87.4,44.492000000000004,46.956
2023-06-17T19:30:00Z,35.2,85.4,46.019,48.958
2023-06-17T19:40:00Z,32.6,87,45.963,48.845
2023-06-17T19:50:00Z,32.8,86,45.998999999999995,48.494
2023-06-17T20:00:00Z,34.8,85,46.421,49.274
2023-06-17T20:10:00Z,33.8,85.6,45.984,48.555
2023-06-17T20:20:00Z,33.8,85.6,45.709,48.181
2023-06-17T20:30:00Z,36,84.4,46.102000000000004,48.877
2023-06-17T20:40:00Z,35,87,44.131,46.622
2023-06-17T20:50:00Z,35.8,86.4,42.507,44.909
2023-06-17T21:00:00Z,37.2,85.6,41.760000000000005,44.329
2023-06-17T21:10:00Z,36.6,86.4,41.351,43.473
2023-06-17T21:20:00Z,35.6,85.6,40.864000000000004,42.941
2023-06-17T21:30:00Z,36,84.6,41.109,43.681
2023-06-17T21:40:00Z,36.2,85,39.955,41.718
2023-06-17T21:50:00Z,36,84.8,40.499,42.751000000000005
2023-06-17T22:00:00Z,38.4,84.4,40.123999999999995,42.147
2023-06-17T22:10:00Z,38.2,84.6,39.575,41.892
2023-06-17T22:20:00Z,37.8,84.8,39.352000000000004,42.153
2023-06-17T22:30:00Z,38.8,84.8,39.467,41.325
2023-06-17T22:40:00Z,39.2,85.2,39.58,42.007000000000005
2023-06-17T22:50:00Z,38.8,84.6,40.224000000000004,42.329
2023-06-17T23:00:00Z,37.2,85,39.638000000000005,42.209999999999994
2023-06-17T23:10:00Z,38,85.2,40.42,42.566
2023-06-17T23:20:00Z,38.6,84.6,40.44,42.361999999999995
2023-06-17T23:30:00Z,40.6,84,39.334,41.831
2023-06-17T23:40:00Z,40.6,83.4,38.969,41.2
2023-06-17T23:50:00Z,42,83,39.311,41.26
2023-06-18T00:00:00Z,42,82,39.447,41.536
2023-06-18T00:10:00Z,42.2,81.4,39.688,42.158
2023-06-18T00:20:00Z,45,81,39.93,42.044
2023-06-18T00:30:00Z,45.8,80.8,39.561,42.025999999999996
2023-06-18T00:40:00Z,45.6,80,40.382,42.979
2023-06-18T00:50:00Z,46.2,79.4,41.544,44.260999999999996
2023-06-18T01:00:00Z,45,78.8,41.534000000000006,44.039
2023-06-18T01:10:00Z,47.6,78,43.010999999999996,45.72
2023-06-18T01:20:00Z,46.4,78,43.396,46.212
2023-06-18T01:30:00Z,46.6,77.2,46.525000000000006,49.456
2023-06-18T01:40:00Z,46.4,77,47.994,50.696
2023-06-18T01:50:00Z,47,76.4,48.376000000000005,51.739999999999995
2023-06-18T02:00:00Z,49.4,75.4,46.451,49.635999999999996
2023-06-18T02:10:00Z,52,74.4,45.649,48.396
2023-06-18T02:20:00Z,53,73.4,46.370000000000005,49.385
2023-06-18T02:30:00Z,53.6,73,48.018,51.521
2023-06-18T02:40:00Z,56.4,72.4,46.899,49.957
2023-06-18T02:50:00Z,56,71.8,49.052,52.378
2023-06-18T03:00:00Z,56.4,71,50.463,53.882999999999996
2023-06-18T03:10:00Z,58.6,71,50.150999999999996,53.825
2023-06-18T03:20:00Z,62.4,71,50.382999999999996,53.769
2023-06-18T03:30:00Z,64,70.6,50.397,54.197
2023-06-18T03:40:00Z,63.8,70,50.581,54.479
2023-06-18T03:50:00Z,65.4,70,50.927,54.141000000000005
2023-06-18T04:00:00Z,64.8,69.8,51.089,55.008
2023-06-18T04:10:00Z,66.8,69,51.377,54.959
2023-06-18T04:20:00Z,68,69,50.188,54.009
2023-06-18T04:30:00Z,68.4,68,52.487,56.602000000000004
2023-06-18T04:40:00Z,69.2,67.8,51.696,55.321
2023-06-18T04:50:00Z,69,68,53.41,57.5
2023-06-18T05:00:00Z,69,68,53.121,57.071
2023-06-18T05:10:00Z,69,68,52.702,56.730000000000004
2023-06-18T05:20:00Z,69.8,68,53.312,57.554
2023-06-18T05:30:00Z,71,68.4,52.762,56.8
2023-06-18T05:40:00Z,70.6,68,53.122,57.035
2023-06-18T05:50:00Z,72,68,53.352999999999994,57.370000000000005
2023-06-18T06:00:00Z,72.4,68,53.248000000000005,57.015
2023-06-18T06:10:00Z,72,68,52.809,57.034
2023-06-18T06:20:00Z,70.8,68.4,50.838,54.525999999999996
2023-06-18T06:30:00Z,71.8,69,53.207,57.489000000000004
2023-06-18T06:40:00Z,71.2,69,51.879000000000005,55.504000000000005
2023-06-18T06:50:00Z,72.4,69,53.036,56.867999999999995
2023-06-18T07:00:00Z,72.8,68.6,50.498000000000005,54.555
2023-06-18T07:10:00Z,72.8,68,51.885,56.03
2023-06-18T07:20:00Z,74.8,68.4,52.681,56.867
2023-06-18T07:30:00Z,75,69,51.388,55.548
2023-06-18T07:40:00Z,75,69,51.674,55.168
2023-06-18T07:50:00Z,74.4,69,46.353,59.357
2023-06-18T08:00:00Z,74,69,47.913,53.106
2023-06-18T08:10:00Z,73,68.6,50.147000000000006,54.554
2023-06-18T08:20:00Z,71.2,67.8,50.578,54.076
2023-06-18T08:30:00Z,72.8,67.4,50.931,54.509
2023-06-18T08:40:00Z,73,68,51.965,55.55
2023-06-18T08:50:00Z,72,68,54.345,58.781
2023-06-18T09:00:00Z,70.6,68,56.076,59.747
2023-06-18T09:10:00Z,70,68.8,56.472,60.489999999999995
2023-06-18T09:20:00Z,70,69,57.073,61.631
2023-06-18T09:30:00Z,70,69,56.885,60.921
2023-06-18T09:40:00Z,69.2,69,57.778999999999996,62.157
2023-06-18T09:50:00Z,68.6,68.8,56.497,60.472
2023-06-18T10:00:00Z,67.6,68,57.840999999999994,62.413
2023-06-18T10:10:00Z,67,68,58.558,63.533
2023-06-18T10:20:00Z,65.2,68,58.584,63.263000000000005
2023-06-18T10:30:00Z,62.6,68.4,58.853,63.394999999999996
2023-06-18T10:40:00Z,59.4,69.6,59.195,63.605000000000004
2023-06-18T10:50:00Z,57.6,70,58.572,63.188
2023-06-18T11:00:00Z,56.2,70,59.715999999999994,64.305
2023-06-18T11:10:00Z,56.6,69.6,59.716,64.467
2023-06-18T11:20:00Z,55.6,70.8,59.366,63.909000000000006
2023-06-18T11:30:00Z,53.8,71,58.842,63.611999999999995
2023-06-18T11:40:00Z,52.4,72,57.91,62.474999999999994
2023-06-18T11:50:00Z,52.4,71.6,58.479,62.635999999999996
2023-06-18T12:00:00Z,50.6,73.2,57.989000000000004,62.663
2023-06-18T12:10:00Z,48,75,56.711,61.254000000000005
2023-06-18T12:20:00Z,46.6,76.8,56.698,60.956
2023-06-18T12:30:00Z,42.8,79.4,54.768,58.789
2023-06-18T12:40:00Z,42.4,80.2,55.535,59.637
2023-06-18T12:50:00Z,40.4,82,54.085,57.567
2023-06-18T13:00:00Z,39,82.6,51.944,55.518
2023-06-18T13:10:00Z,36,83.4,51.093,54.696
2023-06-18T13:20:00Z,35,84.8,49.432,53.048
2023-06-18T13:30:00Z,34,85.8,45.957,49.173
2023-06-18T13:40:00Z,33.6,87.2,43.885000000000005,46.766999999999996
2023-06-18T13:50:00Z,31,88,40.129000000000005,42.769000000000005
2023-06-18T14:00:00Z,28.2,89.6,37.082,39.434
2023-06-18T14:10:00Z,26.4,90.4,37.517,39.754999999999995
2023-06-18T14:20:00Z,27.6,88.6,38.356,40.736000000000004
2023-06-18T14:30:00Z,29,88,38.736000000000004,41.185
2023-06-18T14:40:00Z,28,91.2,39.391,41.83
2023-06-18T14:50:00Z,25.6,92.2,38.263,40.053
2023-06-18T15:00:00Z,24,93.8,37.312,39.524
2023-06-18T15:10:00Z,23.6,92.4,36.284,38.418
2023-06-18T15:20:00Z,25.8,91.8,38.818,41.089
2023-06-18T15:30:00Z,26.4,92,40.004999999999995,42.096999999999994
2023-06-18T15:40:00Z,27.2,93.8,38.964,40.858000000000004
2023-06-18T15:50:00Z,26.2,92.4,39.44,41.449
2023-06-18T16:00:00Z,26.8,91.8,38.251000000000005,40.197
2023-06-18T16:10:00Z,25.2,93,37.644,39.708
2023-06-18T16:20:00Z,26.2,93.6,36.974000000000004,38.82599999999999
2023-06-18T16:30:00Z,25.6,93.6,36.046,38.316
2023-06-18T16:40:00Z,21.8,94.2,34.953,36.866
2023-06-18T16:50:00Z,20.6,93,31.786,33.411
2023-06-18T17:00:00Z,19,93.4,29.881999999999998,31.71
2023-06-18T17:10:00Z,20.6,93.4,33.28,35.129000000000005
2023-06-18T17:20:00Z,22.8,93,34.113,36.122
2023-06-18T17:30:00Z,20.8,94.2,35.900000000000006,37.925
2023-06-18T17:40:00Z,21.4,94.4,36.846000000000004,38.647999999999996
2023-06-18T17:50:00Z,22,94.2,37.314,39.205
2023-06-18T18:00:00Z,20.6,95.6,36.037,38.024
2023-06-18T18:10:00Z,23,94.6,38.9,41.004000000000005
2023-06-18T18:20:00Z,21.4,95.2,39.208,41.186
2023-06-18T18:30:00Z,24.8,92.8,40.497,42.299
2023-06-18T18:40:00Z,22.4,94.2,39.343,41.562
2023-06-18T18:50:00Z,24.6,91.8,40.166,42.465
2023-06-18T19:00:00Z,23,94.4,41.248999999999995,43.677
2023-06-18T19:10:00Z,24.4,93.6,39.887,41.841
2023-06-18T19:20:00Z,24,95.4,40.976,43.254999999999995
2023-06-18T19:30:00Z,22.4,95,40.239000000000004,42.457
2023-06-18T19:40:00Z,21.4,95.8,39.618,41.739000000000004
2023-06-18T19:50:00Z,25.2,92.4,39.305,41.304
2023-06-18T20:00:00Z,28,90,42.037,44.181
2023-06-18T20:10:00Z,26.2,91.6,40.260999999999996,42.827
2023-06-18T20:20:00Z,27.6,91.6,40.263999999999996,42.6
2023-06-18T20:30:00Z,25.6,92.6,39.268,41.498
2023-06-18T20:40:00Z,26.2,92.4,39.141999999999996,41.059
2023-06-18T20:50:00Z,24.4,91.8,38.249,40.132999999999996
2023-06-18T21:00:00Z,26,89.4,39.129999999999995,41.527
2023-06-18T21:10:00Z,29.8,87,39.781,41.873999999999995
2023-06-18T21:20:00Z,30.6,86.6,40.477999999999994,42.608999999999995
2023-06-18T21:30:00Z,30.2,86.6,39.658,41.855000000000004
2023-06-18T21:40:00Z,31.6,86,40.327,42.828
2023-06-18T21:50:00Z,31.8,86,40.31,42.571
2023-06-18T22:00:00Z,30.4,86.4,39.366,41.751
2023-06-18T22:10:00Z,30.8,86.2,38.397,40.875
2023-06-18T22:20:00Z,30.2,87,38.760999999999996,40.937
2023-06-18T22:30:00Z,30.2,86.4,37.730000000000004,40.047
2023-06-18T22:40:00Z,29.4,86,37.969,40.397000000000006
2023-06-18T22:50:00Z,30.2,86,38.21,40.611999999999995
2023-06-18T23:00:00Z,33.6,86,38.215999999999994,40.428
2023-06-18T23:10:00Z,33.2,85.2,38.467,40.729
2023-06-18T23:20:00Z,32.6,85,37.172,40.109
2023-06-18T23:30:00Z,32.8,84.4,38.507999999999996,40.908
2023-06-18T23:40:00Z,33.4,84,37.699,40.135000000000005
2023-06-18T23:50:00Z,33.6,83.2,38.010000000000005,40.632
2023-06-19T00:00:00Z,36.4,82.2,38.446,41.144999999999996
2023-06-19T00:10:00Z,38,80.8,39.076,41.599999999999994
2023-06-19T00:20:00Z,39.8,80,38.852000000000004,41.405
2023-06-19T00:30:00Z,41.6,79,39.647,42.458
2023-06-19T00:40:00Z,42.6,78,39.462,42.164
2023-06-19T00:50:00Z,43.4,77,39.662,42.358999999999995
2023-06-19T01:00:00Z,44.2,76.2,41.092,43.75
2023-06-19T01:10:00Z,52.2,73.8,40.747,44.259
2023-06-19T01:20:00Z,55.4,73,45.644999999999996,48.442
2023-06-19T01:30:00Z,55.4,73.6,45.111999999999995,48.478
2023-06-19T01:40:00Z,54.2,74,45.079,48.349999999999994
2023-06-19T01:50:00Z,54,74.6,44.274,47.236999999999995
2023-06-19T02:00:00Z,53.6,74.6,44.385000000000005,47.32299999999999
2023-06-19T02:10:00Z,53,74.6,44.747,47.897999999999996
2023-06-19T02:20:00Z,53,74.2,44.135999999999996,47.693
2023-06-19T02:30:00Z,53,74,44.80200000000001,48.102000000000004
2023-06-19T02:40:00Z,54,74,45.474000000000004,48.876999999999995
2023-06-19T02:50:00Z,54,74,46.445,49.9
2023-06-19T03:00:00Z,54.8,73.8,46.498000000000005,49.633
2023-06-19T03:10:00Z,55.8,73,47.650999999999996,50.994
2023-06-19T03:20:00Z,56.2,73,47.348,51.085
2023-06-19T03:30:00Z,57,72.8,47.196,50.765
2023-06-19T03:40:00Z,57,73,48.886,52.632999999999996
2023-06-19T03:50:00Z,57,73,49.42700000000001,53.001999999999995
2023-06-19T04:00:00Z,57,73,49.681,53.437
2023-06-19T04:10:00Z,58,73,50.364999999999995,53.993
2023-06-19T04:20:00Z,58.4,72.6,51.283,54.974999999999994
2023-06-19T04:30:00Z,59,72,51.753,55.303
2023-06-19T04:40:00Z,60,72,52.879000000000005,57.157
2023-06-19T04:50:00Z,60.6,72,52.702,56.492000000000004
2023-06-19T05:00:00Z,61.4,72,53.981,57.915
2023-06-19T05:10:00Z,61.8,72,52.742000000000004,56.922
2023-06-19T05:20:00Z,62,72,52.242000000000004,56.101
2023-06-19T05:30:00Z,62.6,71.6,52.763999999999996,56.894999999999996
2023-06-19T05:40:00Z,63,71,52.571,56.867999999999995
2023-06-19T05:50:00Z,63.6,71,54.569,58.326
2023-06-19T06:00:00Z,64,71,54.46,58.451
2023-06-19T06:10:00Z,64.4,71,54.391999999999996,58.239999999999995
2023-06-19T06:20:00Z,65.4,71,56.082,60.04600000000001
2023-06-19T06:30:00Z,66,71,54.449,58.409
2023-06-19T06:40:00Z,67,70.4,56.221000000000004,60.625
2023-06-19T06:50:00Z,68,70.4,58.089,61.986000000000004
2023-06-19T07:00:00Z,68.8,71,56.876000000000005,60.839
2023-06-19T07:10:00Z,68.2,70.6,57.329,61.217
2023-06-19T07:20:00Z,69.2,70,56.393,61.333
2023-06-19T07:30:00Z,70.4,69.8,58.06,62.537
2023-06-19T07:40:00Z,70.6,70,57.739000000000004,62.161
2023-06-19T07:50:00Z,71,70,58.94,62.841
2023-06-19T08:00:00Z,71,70,57.615,62.182
2023-06-19T08:10:00Z,71,70,58.63,62.764
2023-06-19T08:20:00Z,71,70.25,60.129000000000005,64.94149999999999
2023-06-19T08:30:00Z,71,70.2,59.79,64.327
2023-06-19T08:40:00Z,71.4,70,59.123999999999995,63.144999999999996
2023-06-19T08:50:00Z,72,70,57.964,61.932
2023-06-19T09:00:00Z,72,70,58.668,63.30800000000001
2023-06-19T09:10:00Z,72,70,60.175,64.386
2023-06-19T09:20:00Z,72,70,61.693,66.50800000000001
2023-06-19T09:30:00Z,72.2,70,61.569,66.205
2023-06-19T09:40:00Z,72,70.2,62.647,66.912
2023-06-19T09:50:00Z,72,71,63.07000000000001,67.982
2023-06-19T10:00:00Z,71.6,71,63.738,69.185
2023-06-19T10:10:00Z,71.6,71.4,61.879999999999995,66.789
2023-06-19T10:20:00Z,70.8,72,62.947,67.768
2023-06-19T10:30:00Z,70,72.2,62.385000000000005,66.637
2023-06-19T10:40:00Z,70,72.4,62.543,67.376
2023-06-19T10:50:00Z,69.6,73.4,64.274,69.231
2023-06-19T11:00:00Z,68.4,74,64.735,69.55099999999999
2023-06-19T11:10:00Z,67.6,74,64.91900000000001,69.314
2023-06-19T11:20:00Z,66.6,75,66.951,71.28999999999999
2023-06-19T11:30:00Z,65.2,75.8,66.076,70.406
2023-06-19T11:40:00Z,63.4,76.2,64.123,68.28399999999999
2023-06-19T11:50:00Z,61.8,77,63.938,68.47200000000001
2023-06-19T12:00:00Z,60.8,78.2,64.095,68.61
2023-06-19T12:10:00Z,58.4,79.8,63.8,67.919
2023-06-19T12:20:00Z,55.4,81,64.27,68.43
2023-06-19T12:30:00Z,54.2,81.4,65.641,69.61500000000001
2023-06-19T12:40:00Z,54.6,81.4,68.01599999999999,72.238
2023-06-19T12:50:00Z,53.4,82.4,63.199,67.04400000000001
2023-06-19T13:00:00Z,51.8,83.6,59.123000000000005,62.366
2023-06-19T13:10:00Z,49.8,84.8,59.006,62.370000000000005
2023-06-19T13:20:00Z,48.6,86.8,59.864999999999995,63.453
2023-06-19T13:30:00Z,45.4,88.6,63.117999999999995,67.272
2023-06-19T13:40:00Z,45,89,61.422,65.232
2023-06-19T13:50:00Z,46.4,87.4,60.482,64.343
2023-06-19T14:00:00Z,45.8,89,58.403,62.175
2023-06-19T14:10:00Z,44.2,90,55.117999999999995,58.059
2023-06-19T14:20:00Z,41.2,93.2,49.209,52.076
2023-06-19T14:30:00Z,41.2,91.6,46.323,48.836
2023-06-19T14:40:00Z,42,92,43.498999999999995,45.825
2023-06-19T14:50:00Z,42.4,91.4,41.745000000000005,43.988
2023-06-19T15:00:00Z,42.6,91,39.248,41.453
2023-06-19T15:10:00Z,42.6,91.2,38.869,41.28
2023-06-19T15:20:00Z,42.2,92,39.493,41.63
2023-06-19T15:30:00Z,39.8,93.4,38.259,40.563
2023-06-19T15:40:00Z,40.4,93.4,39.681,41.72
2023-06-19T15:50:00Z,38.6,94,39.834999999999994,42.015
2023-06-19T16:00:00Z,39.4,92.6,41.232,43.663
2023-06-19T16:10:00Z,40.4,90.8,41.911,44.167
2023-06-19T16:20:00Z,39.8,90.6,46.683,49.120999999999995
2023-06-19T16:30:00Z,37.8,92.2,49.269999999999996,51.510999999999996
2023-06-19T16:40:00Z,36.4,93.2,50.668,53.143
2023-06-19T16:50:00Z,36.6,92.2,52.531,55.063
2023-06-19T17:00:00Z,35.8,92.4,52.195,54.89
2023-06-19T17:10:00Z,35,93.2,51.628,53.971000000000004
2023-06-19T17:20:00Z,36,93,51.571,54.3
2023-06-19T17:30:00Z,34.2,93.6,51.192,54.322
2023-06-19T17:40:00Z,33.4,94.4,49.584,52.515
2023-06-19T17:50:00Z,34.2,92.8,52.69,55.446
2023-06-19T18:00:00Z,35,92.6,54.443,57.177
2023-06-19T18:10:00Z,33.6,93.8,53.357,56.295
2023-06-19T18:20:00Z,34,93.2,52.442,55.212
2023-06-19T18:30:00Z,34.6,91.6,50.618,53.954
2023-06-19T18:40:00Z,32.6,93.8,50.482,53.599000000000004
2023-06-19T18:50:00Z,31.2,94.2,49.451,52.292
2023-06-19T19:00:00Z,32.8,92.2,51.869,54.823
2023-06-19T19:10:00Z,33.4,92.4,49.845,52.914
2023-06-19T19:20:00Z,34,93.2,50.349000000000004,53.688
2023-06-19T19:30:00Z,32.2,93.2,50.826,53.604
2023-06-19T19:40:00Z,33,92.4,50.731,53.943
2023-06-19T19:50:00Z,31.4,93,50.077,53.364000000000004
2023-06-19T20:00:00Z,31.8,92.6,51.726,54.903999999999996
2023-06-19T20:10:00Z,33.2,91.6,51.355000000000004,53.803
2023-06-19T20:20:00Z,33.4,91,50.418,53.427
2023-06-19T20:30:00Z,34,90.2,50.329,52.787
2023-06-19T20:40:00Z,34.2,90,49.546,52.337
2023-06-19T20:50:00Z,34,89.4,49.629999999999995,52.489999999999995
2023-06-19T21:00:00Z,35,89.6,49.355000000000004,51.881
2023-06-19T21:10:00Z,36,89.2,50.117000000000004,52.794
2023-06-19T21:20:00Z,36,89.2,48.577,51.367
2023-06-19T21:30:00Z,36.2,89.2,49.14,51.892
2023-06-19T21:40:00Z,37.4,88,49.829,52.619
2023-06-19T21:50:00Z,38,87.8,49.893,52.265
2023-06-19T22:00:00Z,38,87.8,49.39,52.346
2023-06-19T22:10:00Z,38,87.8,47.248,49.834
2023-06-19T22:20:00Z,37.8,87,45.878,48.510999999999996
2023-06-19T22:30:00Z,38.4,87,45.065,47.804
2023-06-19T22:40:00Z,38.4,86.4,44.278999999999996,47.144999999999996
2023-06-19T22:50:00Z,38.2,86,44.621,47.277
2023-06-19T23:00:00Z,39,86,44.233000000000004,46.778000000000006
2023-06-19T23:10:00Z,38.2,85.8,45.434,48.260000000000005
2023-06-19T23:20:00Z,38.2,85.2,44.751000000000005,47.34
2023-06-19T23:30:00Z,38,85.4,44.528,47.009
2023-06-19T23:40:00Z,38.2,85,44.613,47.040000000000006
2023-06-19T23:50:00Z,40,85,43.091,45.496
2023-06-20T00:00:00Z,41.8,85,42.031,44.745000000000005
2023-06-20T00:10:00Z,42.6,84.6,41.954,44.533
2023-06-20T00:20:00Z,42.4,83.8,40.528000000000006,43.117999999999995
2023-06-20T00:30:00Z,42,83,41.099000000000004,43.793
2023-06-20T00:40:00Z,42.4,83,40.566,43.394999999999996
2023-06-20T00:50:00Z,43.4,82.8,41.275,43.727000000000004
2023-06-20T01:00:00Z,44.2,82,41.809,44.28
2023-06-20T01:10:00Z,44,82,41.449,44.425
2023-06-20T01:20:00Z,44,81,41.203,44.093
2023-06-20T01:30:00Z,44.4,81,41.084,43.905
2023-06-20T01:40:00Z,45.4,81,41.042,43.857
2023-06-20T01:50:00Z,45,81,40.832,44.119
2023-06-20T02:00:00Z,45,80.8,40.676,43.434
2023-06-20T02:10:00Z,44.4,80.2,38.288,41.082
2023-06-20T02:20:00Z,44.8,79.8,36.869,39.289
2023-06-20T02:30:00Z,45.4,79.2,35.801,38.349999999999994
2023-06-20T02:40:00Z,46,79,35.46,37.751000000000005
2023-06-20T02:50:00Z,46,79,34.694,37.056
2023-06-20T03:00:00Z,46.6,78.4,34.562,36.889
2023-06-20T03:10:00Z,47.8,78,33.353,35.414
2023-06-20T03:20:00Z,48.8,78,34.037,36.749
2023-06-20T03:30:00Z,49.6,78,33.741,36.171
2023-06-20T03:40:00Z,50.2,78,33.959,36.089
2023-06-20T03:50:00Z,50.8,78,34.477000000000004,36.936
2023-06-20T04:00:00Z,51,78,33.93,36.782
2023-06-20T04:10:00Z,52.4,78,35.178,37.879
2023-06-20T04:20:00Z,53,77.8,34.108999999999995,36.63
2023-06-20T04:30:00Z,54,77,34.067,36.519999999999996
2023-06-20T04:40:00Z,55.2,77,35.178,37.665
2023-06-20T04:50:00Z,56.6,77,34.533,37.097
2023-06-20T05:00:00Z,57.8,76.6,33.537,36.052
